Date,Open,High,Low,Close,Volume,Trade_count,vwap
2021-11-22 15:30:00+00:00,165.31,165.59,165.1113,165.115,1757214,14110,165.363731
2021-11-22 15:35:00+00:00,165.12,165.16,164.52,164.7325,2248716,17308,164.739519
2021-11-22 15:40:00+00:00,164.735,164.97,164.56,164.755,1366796,10794,164.766968
2021-11-22 15:45:00+00:00,164.755,165.11,164.71,164.99,1264620,10487,164.930523
2021-11-22 15:50:00+00:00,164.99,165.23,164.97,165.17,1280506,10494,165.084397
2021-11-22 15:55:00+00:00,165.175,165.4,164.63,164.7425,1740395,13219,164.921524
2021-11-22 16:00:00+00:00,164.7,164.75,164.26,164.27,1579654,12541,164.541582
2021-11-22 16:05:00+00:00,164.265,164.36,163.97,164.105,1955193,15320,164.13667
2021-11-22 16:10:00+00:00,164.105,164.5,164.07,164.47,1052720,9665,164.251747
2021-11-22 16:15:00+00:00,164.48,164.6745,164.37,164.6647,1239956,9716,164.527015
2021-11-22 16:20:00+00:00,164.6652,164.89,164.425,164.58,1201280,9418,164.617354
2021-11-22 16:25:00+00:00,164.575,164.575,164.36,164.435,1059548,9026,164.461184
2021-11-22 16:30:00+00:00,164.4221,164.92,164.42,164.8507,1263728,10450,164.663761
2021-11-22 16:35:00+00:00,164.855,165.05,164.63,164.8494,1370670,10421,164.845438
2021-11-22 16:40:00+00:00,164.84,165.02,164.73,164.99,1004439,8629,164.878728
2021-11-22 16:45:00+00:00,164.985,165.22,164.6147,164.67,1509402,11503,165.003705
2021-11-22 16:50:00+00:00,164.68,164.7167,163.6,163.615,1670608,14124,164.228208
2021-11-22 16:55:00+00:00,163.616,163.77,163.04,163.54,2477973,18531,163.40282
2021-11-22 17:00:00+00:00,163.5201,163.85,163.38,163.7513,1750365,12942,163.622911
2021-11-22 17:05:00+00:00,163.76,163.78,163.46,163.59,1081895,9126,163.64565
2021-11-22 17:10:00+00:00,163.58,164,163.53,163.6002,1066505,9036,163.719972
2021-11-22 17:15:00+00:00,163.6,163.87,163.04,163.285,1253886,9684,163.421722
2021-11-22 17:20:00+00:00,163.295,163.37,163.09,163.1264,748246,6463,163.251965
2021-11-22 17:25:00+00:00,163.12,163.47,163.11,163.385,854054,7265,163.31142
2021-11-22 17:30:00+00:00,163.385,163.71,163.33,163.64,1536160,7733,163.579313
2021-11-22 17:35:00+00:00,163.64,164.04,163.53,163.9951,1091528,9115,163.821041
2021-11-22 17:40:00+00:00,163.99,164.22,163.9,164.21,1045617,8378,164.058597
2021-11-22 17:45:00+00:00,164.21,164.38,163.995,164.32,742535,6510,164.185172
2021-11-22 17:50:00+00:00,164.325,164.33,163.84,163.87,803446,6982,164.057148
2021-11-22 17:55:00+00:00,163.865,164.14,163.81,163.945,725564,5904,163.967159
2021-11-22 18:00:00+00:00,163.945,163.98,163.67,163.72,688019,5908,163.801011
2021-11-22 18:05:00+00:00,163.72,163.92,163.565,163.578,643345,5005,163.775856
2021-11-22 18:10:00+00:00,163.57,163.795,163.52,163.67,675977,5506,163.628115
2021-11-22 18:15:00+00:00,163.6639,163.8,163.6192,163.775,493385,4582,163.69177
2021-11-22 18:20:00+00:00,163.7773,163.81,163.7,163.7399,510336,4330,163.758622
2021-11-22 18:25:00+00:00,163.7301,163.7599,163.33,163.3646,691233,5805,163.481079
2021-11-22 18:30:00+00:00,163.37,163.66,163.34,163.51,521150,4884,163.505296
2021-11-22 18:35:00+00:00,163.515,163.72,163.46,163.49,490419,4589,163.596689
2021-11-22 18:40:00+00:00,163.49,163.63,163.355,163.535,456283,4502,163.515953
2021-11-22 18:45:00+00:00,163.53,163.77,163.5107,163.6575,518479,4479,163.690657
2021-11-22 18:50:00+00:00,163.65,163.84,163.5816,163.665,492283,4751,163.738908
2021-11-22 18:55:00+00:00,163.67,163.82,163.64,163.68,471893,4641,163.735632
2021-11-22 19:00:00+00:00,163.69,163.9899,163.6,163.985,586482,5587,163.810534
2021-11-22 19:05:00+00:00,163.99,164.1283,163.96,164.02,749036,6746,164.055579
2021-11-22 19:10:00+00:00,164.025,164.24,163.97,164.2199,546652,4986,164.137913
2021-11-22 19:15:00+00:00,164.22,164.28,164.1,164.12,645522,5195,164.176172
2021-11-22 19:20:00+00:00,164.12,164.1986,163.89,164.125,680838,5797,164.058224
2021-11-22 19:25:00+00:00,164.1253,164.1273,163.9346,164.005,414247,4324,164.013764
2021-11-22 19:30:00+00:00,164.01,164.2,163.981,164.04,450673,4520,164.111346
2021-11-22 19:35:00+00:00,164.0387,164.14,164.015,164.0592,407374,3980,164.066502
2021-11-22 19:40:00+00:00,164.05,164.135,164.01,164.045,478955,4636,164.072752
2021-11-22 19:45:00+00:00,164.047,164.0575,163.765,163.825,570942,5499,163.903325
2021-11-22 19:50:00+00:00,163.82,163.94,163.8189,163.8856,543508,4586,163.901476
2021-11-22 19:55:00+00:00,163.8805,163.98,163.68,163.7989,567541,5558,163.80406
2021-11-22 20:00:00+00:00,163.8,164,163.681,163.85,764965,6775,163.851425
2021-11-22 20:05:00+00:00,163.85,163.91,163.76,163.83,438638,4771,163.831457
2021-11-22 20:10:00+00:00,163.83,163.91,163.64,163.6574,564103,5548,163.780962
2021-11-22 20:15:00+00:00,163.655,163.79,163.635,163.68,527703,5163,163.70038
2021-11-22 20:20:00+00:00,163.69,163.85,163.64,163.665,595058,5698,163.762725
2021-11-22 20:25:00+00:00,163.6681,163.7,163.455,163.5614,675926,6543,163.575346
2021-11-22 20:30:00+00:00,163.565,163.565,163.2601,163.263,926878,8492,163.368439
2021-11-22 20:35:00+00:00,163.26,163.385,162.91,162.9348,1190378,10997,163.132927
2021-11-22 20:40:00+00:00,162.94,163,162.56,162.57,1300013,11140,162.779758
2021-11-22 20:45:00+00:00,162.5756,162.74,162.19,162.28,1682780,13290,162.493634
2021-11-22 20:50:00+00:00,162.3,162.3,161.06,161.12,2922847,25859,161.771719
2021-11-22 20:55:00+00:00,161.13,161.4,161,161.08,4306669,30707,161.187568
2021-11-22 21:00:00+00:00,161.08,161.22,160.52,160.83,6298905,1492,161.018281
2021-11-22 21:05:00+00:00,160.89,161.14,160.89,161.1389,92598,689,161.009522
2021-11-22 21:10:00+00:00,161.1299,161.13,160.91,161.02,53539,488,161.02596
2021-11-22 21:15:00+00:00,161.05,161.3,161.02,161.02,62723,527,161.13989
2021-11-22 21:20:00+00:00,161.03,161.1,161,161.02,26337,401,161.027694
2021-11-22 21:25:00+00:00,161.04,161.15,161.04,161.1,22123,343,161.106347
2021-11-22 21:30:00+00:00,161.1,161.16,161.02,161.02,427904,298,161.022612
2021-11-22 21:35:00+00:00,161.01,161.05,160.92,161,271181,349,161.017724
2021-11-22 21:40:00+00:00,161,161.05,161,161.03,18896,1115,161.031141
2021-11-22 21:45:00+00:00,161.05,161.07,161.02,161.06,207564,174,161.020602
2021-11-22 21:50:00+00:00,161.02,161.15,161.02,161.15,54228,238,161.033364
2021-11-22 21:55:00+00:00,161.21,161.3,161.15,161.25,8258,241,161.225256
2021-11-22 22:00:00+00:00,161.3,161.45,161.27,161.35,20572,263,161.396058
2021-11-22 22:05:00+00:00,161.28,161.38,161.02,161.2,59405,187,161.049258
2021-11-22 22:10:00+00:00,161.2,161.25,161.1401,161.25,6036,201,161.194213
2021-11-22 22:15:00+00:00,161.2,161.24,161.16,161.24,2623,160,161.205839
2021-11-22 22:20:00+00:00,161.25,161.25,161.2,161.24,4153,154,161.217024
2021-11-22 22:25:00+00:00,161.1801,161.24,161.1801,161.2,5320,117,161.121017
2021-11-22 22:30:00+00:00,161.2,161.25,161.14,161.14,5898,156,161.192052
2021-11-22 22:35:00+00:00,161.12,161.19,161.09,161.19,2808,86,161.143435
2021-11-22 22:40:00+00:00,161.16,161.24,161.07,161.19,7500,144,161.187716
2021-11-22 22:45:00+00:00,161.15,161.15,161.06,161.07,5570,122,161.089977
2021-11-22 22:50:00+00:00,161.08,161.11,161.08,161.1,3501,175,161.092191
2021-11-22 22:55:00+00:00,161.08,161.14,161.08,161.11,4203,163,161.108133
2021-11-22 23:00:00+00:00,161.11,161.5,161.1,161.5,14838,179,161.342582
2021-11-22 23:05:00+00:00,161.5,161.5,161.28,161.36,8238,75,161.398009
2021-11-22 23:10:00+00:00,161.36,161.48,161.36,161.41,4803,75,161.418788
2021-11-22 23:15:00+00:00,161.4,161.5,161.3801,161.5,8479,92,161.474945
2021-11-22 23:20:00+00:00,161.45,161.45,161.38,161.42,2449,51,161.429881
2021-11-22 23:25:00+00:00,161.4499,161.45,161.38,161.38,3677,49,161.424838
2021-11-22 23:30:00+00:00,161.41,161.45,161.36,161.3999,6731,72,161.407004
2021-11-22 23:35:00+00:00,161.37,161.38,161.25,161.26,7243,85,161.334764
2021-11-22 23:40:00+00:00,161.26,161.37,161.25,161.27,10927,46,161.263392
2021-11-22 23:45:00+00:00,161.23,161.25,161.21,161.21,3219,60,161.221504
2021-11-22 23:50:00+00:00,161.25,161.25,161.22,161.22,2185,52,161.230375
2021-11-22 23:55:00+00:00,161.22,161.4,161.22,161.38,10075,69,161.269922
2021-11-23 00:00:00+00:00,161.2501,161.28,161.21,161.21,6741,52,161.24212
2021-11-23 00:05:00+00:00,161.13,161.2,161.1,161.2,4075,59,161.15171
2021-11-23 00:10:00+00:00,161.15,161.15,161.08,161.1,3139,63,161.108296
2021-11-23 00:15:00+00:00,161.08,161.11,161.05,161.05,4549,51,161.063174
2021-11-23 00:20:00+00:00,161.06,161.21,161.05,161.2,6148,79,161.166439
2021-11-23 00:25:00+00:00,161.2,161.35,161.13,161.35,3007,56,161.222195
2021-11-23 00:30:00+00:00,161.35,161.35,161.33,161.35,4520,50,161.348504
2021-11-23 00:35:00+00:00,161.35,161.45,161.34,161.45,6737,88,161.396889
2021-11-23 00:40:00+00:00,161.4,161.44,161.4,161.43,4444,58,161.409984
2021-11-23 00:45:00+00:00,161.4299,161.43,161.41,161.41,2347,26,161.419173
2021-11-23 00:50:00+00:00,161.41,161.43,161.4,161.4,7212,78,161.406073
2021-11-23 00:55:00+00:00,161.4,161.5,161.39,161.5,14554,117,161.461367
2021-11-23 09:00:00+00:00,159.99,160.06,159.51,159.6,18768,523,159.874297
2021-11-23 09:05:00+00:00,159.65,159.93,159.56,159.76,12896,324,159.715161
2021-11-23 09:10:00+00:00,159.69,159.74,159.65,159.71,7980,244,159.696168
2021-11-23 09:15:00+00:00,159.7,160.2,159.7,160.11,11820,263,159.944454
2021-11-23 09:20:00+00:00,160.02,160.2,159.99,160.17,7104,181,160.095459
2021-11-23 09:25:00+00:00,160.18,160.18,159.88,159.9,9502,224,159.977356
2021-11-23 09:30:00+00:00,159.92,159.95,159.9,159.9,6863,156,159.942398
2021-11-23 09:35:00+00:00,159.9,160,159.9,160,3360,143,159.958762
2021-11-23 09:40:00+00:00,160.2,160.33,160.19,160.32,9119,152,160.237767
2021-11-23 09:45:00+00:00,160.27,160.6,160.27,160.53,13962,222,160.389914
2021-11-23 09:50:00+00:00,160.58,160.68,160.54,160.67,9195,163,160.611232
2021-11-23 09:55:00+00:00,160.61,160.67,160.56,160.66,8075,150,160.62589
2021-11-23 10:00:00+00:00,160.79,160.79,160.75,160.78,2951,92,160.757587
2021-11-23 10:05:00+00:00,160.64,160.7,160.64,160.7,1074,32,160.670969
2021-11-23 10:10:00+00:00,160.7,160.73,160.7,160.73,1508,33,160.715186
2021-11-23 10:15:00+00:00,160.71,160.75,160.67,160.67,4670,110,160.722127
2021-11-23 10:20:00+00:00,160.67,160.68,160.67,160.68,828,31,160.680689
2021-11-23 10:25:00+00:00,160.76,160.78,160.67,160.78,2768,56,160.741352
2021-11-23 10:30:00+00:00,160.77,160.78,160.6,160.6,6377,146,160.694507
2021-11-23 10:35:00+00:00,160.57,160.65,160.55,160.65,1710,50,160.586
2021-11-23 10:40:00+00:00,160.45,160.56,160.45,160.52,2598,65,160.516313
2021-11-23 10:45:00+00:00,160.65,160.65,160.65,160.65,630,21,160.658254
2021-11-23 10:50:00+00:00,160.58,160.58,160.57,160.57,965,28,160.573129
2021-11-23 10:55:00+00:00,160.63,160.64,160.6,160.6,1444,35,160.618033
2021-11-23 11:00:00+00:00,160.52,160.52,160.45,160.45,780,38,160.479026
2021-11-23 11:05:00+00:00,160.41,160.55,160.4,160.4,8189,111,160.458199
2021-11-23 11:10:00+00:00,160.4,160.41,160.2,160.2,12902,189,160.366512
2021-11-23 11:15:00+00:00,160.38,160.45,160.38,160.45,2059,52,160.427004
2021-11-23 11:20:00+00:00,160.5,160.55,160.48,160.48,860,33,160.514698
2021-11-23 11:25:00+00:00,160.43,160.48,160.43,160.48,1996,57,160.448963
2021-11-23 11:30:00+00:00,160.52,160.52,160.5,160.5,2161,57,160.499861
2021-11-23 11:35:00+00:00,160.44,160.45,160.44,160.45,1303,51,160.456285
2021-11-23 11:40:00+00:00,160.52,160.7,160.52,160.6,3948,87,160.609205
2021-11-23 11:45:00+00:00,160.68,160.8,160.67,160.73,4661,85,160.724402
2021-11-23 11:50:00+00:00,160.8,160.94,160.79,160.94,4592,124,160.861444
2021-11-23 11:55:00+00:00,160.99,161.12,160.85,160.85,13520,339,160.991329
2021-11-23 12:00:00+00:00,160.86,161.09,160.85,160.9,19848,413,160.936843
2021-11-23 12:05:00+00:00,160.87,161.36,160.87,161.3,21522,312,161.174259
2021-11-23 12:10:00+00:00,161.3,161.3,161.01,161.04,21897,340,161.148326
2021-11-23 12:15:00+00:00,161.08,161.09,160.96,160.96,36127,475,161.024593
2021-11-23 12:20:00+00:00,160.98,161.2,160.98,161.09,9406,215,161.104457
2021-11-23 12:25:00+00:00,161.11,161.18,160.99,161.01,49441,652,161.067378
2021-11-23 12:30:00+00:00,161,161,160.66,160.82,34995,454,160.807522
2021-11-23 12:35:00+00:00,160.86,161.04,160.85,160.9,12818,262,160.965681
2021-11-23 12:40:00+00:00,160.94,161.05,160.94,161.02,11086,254,160.999771
2021-11-23 12:45:00+00:00,161.01,161.03,160.91,160.96,11566,187,160.992085
2021-11-23 12:50:00+00:00,160.95,160.97,160.85,160.96,6853,146,160.909994
2021-11-23 12:55:00+00:00,160.93,160.95,160.7,160.7101,8757,220,160.829501
2021-11-23 13:00:00+00:00,160.73,160.88,160.73,160.88,25211,248,160.827045
2021-11-23 13:05:00+00:00,160.91,161.14,160.89,160.94,68538,643,161.024033
2021-11-23 13:10:00+00:00,160.95,160.99,160.8,160.86,29836,384,160.853078
2021-11-23 13:15:00+00:00,160.93,161.35,160.9,161.31,55357,466,161.192371
2021-11-23 13:20:00+00:00,161.31,161.41,161,161.07,65951,638,161.258904
2021-11-23 13:25:00+00:00,161.07,161.41,161.01,161.41,23035,324,161.148365
2021-11-23 13:30:00+00:00,161.43,161.55,161.1953,161.2899,69224,720,161.412071
2021-11-23 13:35:00+00:00,161.42,161.52,161.27,161.52,40199,378,161.36358
2021-11-23 13:40:00+00:00,161.54,161.7099,161.37,161.48,76727,786,161.547535
2021-11-23 13:45:00+00:00,161.5,161.53,161.36,161.38,26527,352,161.474574
2021-11-23 13:50:00+00:00,161.37,161.56,161.36,161.49,78395,939,161.483741
2021-11-23 13:55:00+00:00,161.45,161.48,161.26,161.3,100373,896,161.411799
2021-11-23 14:00:00+00:00,161.26,161.3,161.15,161.2899,848031,688,161.033807
2021-11-23 14:05:00+00:00,161.27,161.55,160.84,160.88,118678,1485,161.238029
2021-11-23 14:10:00+00:00,160.89,161.197,160.87,161.197,36950,712,160.964778
2021-11-23 14:15:00+00:00,161.19,161.19,160.97,161.08,37249,658,161.074963
2021-11-23 14:20:00+00:00,161.08,161.54,161.08,161.15,57072,878,161.305399
2021-11-23 14:25:00+00:00,161.2,161.43,160.9,160.97,84753,1087,161.124619
2021-11-23 14:30:00+00:00,161.12,161.8,159.62,159.72,4348267,40429,160.782491
2021-11-23 14:35:00+00:00,159.71,160.72,159.65,160.48,2139494,19175,160.231505
2021-11-23 14:40:00+00:00,160.47,160.76,160.01,160.2,1514725,14326,160.371002
2021-11-23 14:45:00+00:00,160.19,160.77,160.06,160.6297,1422989,13131,160.431738
2021-11-23 14:50:00+00:00,160.62,161,160.43,160.81,1468936,12987,160.772252
2021-11-23 14:55:00+00:00,160.8,160.83,160.27,160.735,1309816,11344,160.50022
2021-11-23 15:00:00+00:00,160.74,160.86,160.29,160.4,1379013,11938,160.555408
2021-11-23 15:05:00+00:00,160.4,160.49,159.0601,159.32,2389594,20495,159.783018
2021-11-23 15:10:00+00:00,159.3276,159.9,159.31,159.6,1817871,15218,159.604805
2021-11-23 15:15:00+00:00,159.61,159.845,159.43,159.47,1086309,10839,159.641354
2021-11-23 15:20:00+00:00,159.48,159.89,159.32,159.75,1533088,12678,159.561455
2021-11-23 15:25:00+00:00,159.75,159.92,159.46,159.665,1095380,10177,159.661295
2021-11-23 15:30:00+00:00,159.66,160.21,159.545,160.095,1147870,10380,159.927308
2021-11-23 15:35:00+00:00,160.1,160.28,160,160.23,1275625,10356,160.140156
2021-11-23 15:40:00+00:00,160.21,160.21,159.845,160.08,1357529,10989,160.012308
2021-11-23 15:45:00+00:00,160.0701,160.58,160.07,160.36,1252592,10628,160.383904
2021-11-23 15:50:00+00:00,160.36,160.3999,159.91,159.9201,820733,7778,160.163483
2021-11-23 15:55:00+00:00,159.94,160.01,159.68,159.96,1193222,11122,159.880647
2021-11-23 16:00:00+00:00,159.9544,160.27,159.72,160.18,1263239,12551,159.975841
2021-11-23 16:05:00+00:00,160.16,160.38,159.78,159.985,943390,8396,160.049965
2021-11-23 16:10:00+00:00,159.985,160.29,159.92,160.26,1277619,8236,160.113781
2021-11-23 16:15:00+00:00,160.2538,160.45,159.9118,159.9428,940736,8148,160.234188
2021-11-23 16:20:00+00:00,159.95,160.12,159.85,160.09,619780,5986,159.992483
2021-11-23 16:25:00+00:00,160.0725,160.49,160.07,160.26,988433,8383,160.335942
2021-11-23 16:30:00+00:00,160.26,160.44,159.65,159.66,1192187,11113,160.024201
2021-11-23 16:35:00+00:00,159.66,159.79,159.43,159.6271,1094427,9080,159.585719
2021-11-23 16:40:00+00:00,159.62,159.7,159.32,159.33,1027584,7457,159.53194
2021-11-23 16:45:00+00:00,159.335,159.93,159.23,159.85,983370,8880,159.581519
2021-11-23 16:50:00+00:00,159.855,160.07,159.81,159.9817,2520015,6956,159.91426
2021-11-23 16:55:00+00:00,159.98,160.17,159.75,159.82,596529,6002,159.985182
2021-11-23 17:00:00+00:00,159.82,159.87,159.43,159.525,1050501,8142,159.630252
2021-11-23 17:05:00+00:00,159.53,159.76,159.48,159.66,813182,6247,159.628443
2021-11-23 17:10:00+00:00,159.66,159.91,159.44,159.455,747142,6007,159.66584
2021-11-23 17:15:00+00:00,159.455,159.945,159.455,159.86,705453,5515,159.734039
2021-11-23 17:20:00+00:00,159.865,160.12,159.8111,160.12,729237,6201,159.98459
2021-11-23 17:25:00+00:00,160.11,160.29,160.07,160.2201,763391,5817,160.179995
2021-11-23 17:30:00+00:00,160.22,160.61,160.17,160.24,1092125,7495,160.408513
2021-11-23 17:35:00+00:00,160.2355,160.39,160.14,160.235,731547,5821,160.288262
2021-11-23 17:40:00+00:00,160.24,160.4,159.9,160.03,886431,6893,160.123352
2021-11-23 17:45:00+00:00,160.03,160.1482,159.85,160.1,581315,4723,160.016521
2021-11-23 17:50:00+00:00,160.095,160.24,159.965,159.965,479524,4317,160.124071
2021-11-23 17:55:00+00:00,159.98,160.11,159.73,159.781,861718,6613,159.901677
2021-11-23 18:00:00+00:00,159.78,160.11,159.6562,159.95,659820,5916,159.886026
2021-11-23 18:05:00+00:00,159.95,160.04,159.755,159.79,496651,4674,159.877444
2021-11-23 18:10:00+00:00,159.79,159.835,159.6,159.78,637720,5125,159.716611
2021-11-23 18:15:00+00:00,159.79,159.84,159.445,159.5101,488842,4760,159.644107
2021-11-23 18:20:00+00:00,159.5155,159.67,159.49,159.5286,615105,5485,159.580227
2021-11-23 18:25:00+00:00,159.52,159.69,159.21,159.31,770812,6378,159.426849
2021-11-23 18:30:00+00:00,159.3,159.37,159.13,159.18,797180,6358,159.232412
2021-11-23 18:35:00+00:00,159.183,159.4792,159.08,159.36,672790,5332,159.294529
2021-11-23 18:40:00+00:00,159.35,159.37,159.12,159.24,644405,5067,159.264626
2021-11-23 18:45:00+00:00,159.235,159.665,159.23,159.551,798188,6161,159.470988
2021-11-23 18:50:00+00:00,159.55,160.04,159.53,160.015,926664,6207,159.762149
2021-11-23 18:55:00+00:00,160.025,160.0815,159.8334,160.015,961480,7439,159.98617
2021-11-23 19:00:00+00:00,160.02,160.21,159.94,159.995,755812,6332,160.057293
2021-11-23 19:05:00+00:00,159.99,160.15,159.8401,159.975,622624,5474,159.991537
2021-11-23 19:10:00+00:00,159.98,160.24,159.93,160.13,740940,5930,160.073313
2021-11-23 19:15:00+00:00,160.12,160.135,159.83,159.875,2883764,6400,159.879486
2021-11-23 19:20:00+00:00,159.88,160.17,159.8316,160.0133,562370,4964,159.987566
2021-11-23 19:25:00+00:00,160.01,160.17,159.99,160.045,418475,3909,160.076228
2021-11-23 19:30:00+00:00,160.04,160.1899,159.89,160.04,568590,5097,160.011345
2021-11-23 19:35:00+00:00,160.03,160.14,159.82,159.83,1058512,4709,160.006277
2021-11-23 19:40:00+00:00,159.84,160.07,159.83,160.04,543158,4882,159.948678
2021-11-23 19:45:00+00:00,160.03,160.53,159.97,160.49,907909,7134,160.340341
